name,description,address,phone,website,email,tags,monday,tuesday,wednesday,thursday,friday,saturday,sunday,image_url,facebook,instagram,twitter,lat,lng,extra,extra2,extra3
"Unum/Colonial Life",,"2 Mount Royal Avenue, Suite 2-450, Marlborough, MA  01752",,,,,,,,,,,,,,,,42.340427759262,-71.578556667817,,,
"Unum/Colonial Life",,"Six Concourse Parkway, Suite 2700, Atlanta, GA 30328",,,,,,,,,,,,,,,,33.777403,-84.405086,,,
"Unum/Colonial Life",,"10 Bank Street, Suite 630, White Plains, NY 10606",,,,,,,,,,,,,,,,41.02973,-73.77393,,,
"Unum/Colonial Life",,"Zenith Ridge II -Southpointe 2400 Ansys Drive Suite 401, Canonsburg, PA  15317",,,,,,,,,,,,,,,,40.273005985782,-80.16907300808,,,
"Unum/Colonial Life",,"7650 Edinborough Way, Suite 245, Edina, MN 55435",,,,,,,,,,,,,,,,44.863336,-93.324583,,,
"Unum/Colonial Life",,"11757 Katy Freeway, Suite 450, Houston, TX  77043",,,,,,,,,,,,,,,,29.782831999372,-95.593043032844,,,
"Unum/Colonial Life",,"800 N. Magnolia Avenue, Suite 1600, Orlando, Florida 32803",,,,,,,,,,,,,,,,28.555428007876,-81.377512021632,,,
"Unum/Colonial Life",,"2709 Water Ridge Parkway, Suite 150, Charlotte, NC 28217",,,,,,,,,,,,,,,,35.188556,-80.925518,,,
"Unum/Colonial Life",,"1225 Franklin Ave, Suite 250, Garden City, NY 11530",,,,,,,,,,,,,,,,40.733787,-73.635348,,,
"Unum/Colonial Life",,"7480 Halcyon Pointe Drive, Suite 102, Montgomery, AL  36117",,,,,,,,,,,,,,,,32.363705985417,-86.166225991289,,,
"Unum/Colonial Life",,"6 Cadillac Drive, Suite 190, Brentwood, TN 37027",,,,,,,,,,,,,,,,36.035425,-86.797869,,,
"Unum/Colonial Life",,"5600 Blazer Parkway, Suite 350, Dublin, OH 43017",,,,,,,,,,,,,,,,40.079295,-83.129955,,,
"Unum/Colonial Life",,"145 River Landing Dr., Unit 203, Daniel Island, SC 29492",,,,,,,,,,,,,,,,32.857081,-79.905746,,,
"Unum/Colonial Life",,"8888 Keystone Crossing #120, Indianapolis, IN 46240",,,,,,,,,,,,,,,,39.91686,-86.108785,,,
"Unum/Colonial Life",,"3000 Bayport Drive, Suite 910, Tampa, FL  33607",,,,,,,,,,,,,,,,27.966287000089,-82.549930979754,,,
"Unum/Colonial Life",,"7251 West Lake Mead Blvd., Suite 400,  Las Vegas, NV 89128",,,,,,,,,,,,,,,,36.194684,-115.250043,,,
"Unum/Colonial Life",,"800 Woodlands Parkway, Suite 206, Ridgeland, MS  39157",,,,,,,,,,,,,,,,32.400223003887,-90.112470011279,,,
"Unum/Colonial Life",,"5850 Waterloo Road, Suite 230, Columbia, MD  21045",,,,,,,,,,,,,,,,39.208356006634,-76.799466962367,,,
"Unum/Colonial Life",,"1701 Centerview Drive, Suite 300, Redding Building, Little Rock, AR 72211",,,,,,,,,,,,,,,,34.738136,-92.398834,,,
"Unum/Colonial Life",,"301 E. Ocean Blvd., Suite 2000, Long Beach, CA 90802",,,,,,,,,,,,,,,,33.767482,-118.188942,,,
"Unum/Colonial Life",,"655 N. Central Avenue, Suite 910, Glendale, CA 91203",,,,,,,,,,,,,,,,34.155581,-118.259247,,,
"Unum/Colonial Life",,"Two City Place Drive, Suite 430, St. Louis, MO  63141",,,,,,,,,,,,,,,,38.673127986804,-90.441457028706,,,
"Unum/Colonial Life",,"Woodlawn II Office Building, 297 N. Hubbards Lane, Suite 201, Louisville, KY 40207",,,,,,,,,,,,,,,,38.181164,-85.756966,,,
"Unum/Colonial Life",,"707 S Grady Way, Suite 550, Renton, WA  98057",,,,,,,,,,,,,,,,47.471779010944,-122.20919704168,,,
"Unum/Colonial Life",,"Regus Location, 14301 FNB Parkway, Suite 100, Omaha, NE 68154",,,,,,,,,,,,,,,,41.265139,-96.114445,,,
"Unum/Colonial Life",,"1901 S Bascom Ave., Suite 660, Campbell, CA 95008",,,,,,,,,,,,,,,,37.288658,-121.935492,,,
"Unum/Colonial Life",,"1095 Morris Avenue, Suite 410, Union, NJ 07083",,,,,,,,,,,,,,,,40.686163,-74.239679,,,
"Unum/Colonial Life",,"1301 Dove St.,  Suite 340, Newport Beach, CA  92660",,,,,,,,,,,,,,,,33.662131979904,-117.8667039973,,,
"Unum/Colonial Life",,"899 Cassatt Road, Berwyn, PA 19312",,,,,,,,,,,,,,,,40.063091,-75.459144,,,
